RatingID,UserID,WineID,Date,Rating,AveragedOver#Ratings
26357,1551116,135907,2014-10-22 11:38:12,5.0,1
26634,1192997,140311,2021-02-12 00:26:18,4.5,1
26668,1209297,111757,2014-04-20 14:22:05,5.0,1
27448,1216911,155289,2021-12-08 19:30:18,4.0,1
28542,1298102,103513,2017-05-09 00:13:31,5.0,1
29184,1747913,111422,2020-08-07 22:42:27,4.5,1
30168,1211536,111415,2016-11-29 08:52:30,5.0,1
30865,1650224,101864,2017-11-08 11:20:07,4.0,1
31505,1650224,101671,2017-11-12 10:31:27,4.0,2
31640,1197351,111609,2013-10-04 16:12:14,5.0,1
31642,1102231,107065,2020-12-13 13:47:17,4.5,1
31881,1288344,135859,2017-12-23 14:38:50,3.0,1
32678,1059953,105427,2015-02-18 20:23:30,4.0,1
32909,1197351,112209,2016-01-01 13:49:42,3.0,1
33915,1600782,167928,2015-06-04 17:06:14,3.0,1
34538,1284349,174315,2018-12-23 20:37:53,4.5,1
34556,1904246,102344,2020-03-14 22:54:31,5.0,1
34605,1966541,111430,2021-03-24 21:07:02,4.0,1
34951,1197351,102344,2016-06-20 19:26:13,5.0,1
35911,1904246,105199,2020-01-01 18:17:52,5.0,1
35989,1629686,101610,2018-04-04 21:48:09,5.0,1
36052,1904246,101804,2020-01-25 05:14:47,5.0,1
36682,1364967,111481,2020-01-23 20:00:12,3.5,1
37139,1209297,111480,2013-11-10 15:13:43,5.0,2
37919,1204900,111446,2019-09-30 23:43:08,4.5,2
37952,1267834,111683,2020-01-06 19:35:42,4.5,1
37972,1836791,135888,2014-08-04 10:40:10,4.5,1
38677,1188234,159728,2021-11-26 19:40:05,5.0,1
39001,1192997,137153,2021-02-12 00:43:58,5.0,1
39192,1284349,155289,2018-11-15 01:59:05,4.0,1
39234,1197351,101917,2016-01-01 13:09:09,4.5,1
40343,1007107,111430,2021-05-09 06:07:22,5.0,1
40820,1222394,111473,2015-06-08 19:22:17,3.5,1
41129,1151948,171524,2016-08-06 16:14:13,5.0,2
41262,1151948,171016,2016-08-06 15:22:52,5.0,1
41277,1790008,111631,2020-08-22 20:59:54,4.0,1
41352,1151948,171146,2016-08-06 16:12:49,5.0,1
41847,1364967,111475,2021-06-09 19:13:06,3.5,1
41865,1284349,111417,2019-02-05 02:22:18,4.0,1
41953,2002091,111439,2016-12-30 14:45:01,3.5,1
42000,1284349,111817,2019-01-30 12:29:18,4.0,1
42525,1149606,179076,2019-07-24 06:30:20,4.5,1
42607,1197351,111415,2016-01-01 13:36:15,4.5,1
42835,1650224,111531,2017-11-04 19:30:10,4.0,1
43810,1780797,112165,2015-11-19 19:30:57,5.0,1
43866,1211536,111403,2017-12-04 14:45:57,5.0,1
44193,1292633,111393,2014-12-10 00:03:55,4.5,1
45577,1059118,115872,2020-05-22 21:47:06,5.0,1
45678,1792576,179090,2018-12-16 02:59:46,4.0,1
45784,1211536,121698,2018-08-19 05:33:42,5.0,1
46004,1197351,111584,2014-02-02 09:59:30,4.0,1
46498,1886675,167733,2015-05-09 08:40:36,4.0,1
46650,1076683,111401,2020-05-26 06:35:24,4.5,1
47451,1021947,180004,2019-10-30 03:08:47,3.0,1
47876,1183403,103373,2016-02-26 14:30:13,4.5,1
47927,1406764,112492,2019-04-14 10:24:10,2.0,1
49086,1961438,163456,2015-08-09 03:11:15,4.0,1
49567,1292716,102251,2017-12-11 18:56:00,4.5,1
49859,1107366,179206,2016-12-25 13:21:25,4.5,1
49926,1693277,111391,2020-09-12 21:07:23,4.0,1
49935,1693277,101917,2020-09-12 21:04:38,4.0,1
50174,1000724,179090,2021-07-20 23:58:43,4.0,1
50745,1222394,155292,2015-10-14 18:02:00,4.0,1
51749,1059953,111395,2020-04-09 18:57:26,4.0,1
52996,1400910,169055,2015-02-10 23:43:33,3.5,1
53386,1796908,180556,2021-03-20 00:17:44,5.0,1
53931,1209297,111618,2014-03-23 17:54:16,5.0,1
54446,1197351,111432,2019-02-02 18:16:10,4.5,1
54952,1211536,111414,2018-06-11 09:18:25,4.0,1
55840,1693254,115206,2018-03-30 20:48:03,3.0,1
56923,1443358,111462,2019-03-18 03:45:20,4.0,1
56976,1216830,136140,2019-12-10 04:13:07,5.0,1
57191,1212738,111464,2017-11-09 20:29:07,5.0,1
57376,1650224,103666,2019-06-29 19:18:53,4.0,1
58161,2002091,112360,2020-01-05 13:27:11,4.0,1
58177,1130713,111508,2017-07-01 23:06:49,4.0,1
58326,1217855,103210,2019-07-08 16:54:44,4.5,1
58680,2002091,113686,2016-07-11 10:29:02,2.0,1
59985,1216527,111553,2015-12-27 13:45:05,5.0,1
60121,1211536,111410,2014-11-01 06:14:35,5.0,1
60200,1289189,179214,2018-08-04 19:57:44,4.5,2
61080,1216911,155463,2015-12-25 15:17:32,5.0,1
61413,1183403,101864,2018-08-09 14:12:05,5.0,1
61722,1269975,179052,2015-12-24 01:21:37,4.5,1
62802,1059311,111411,2021-04-25 18:24:31,5.0,2
63178,1780797,111544,2014-02-23 11:40:51,5.0,1
63329,1077109,102060,2017-09-13 02:58:05,4.5,1
64284,1007244,112098,2020-11-07 00:44:48,5.0,1
64296,1291925,111403,2014-04-30 03:28:13,4.5,2
64401,1204900,111625,2019-11-24 07:11:28,5.0,1
64665,1188234,111569,2014-01-17 22:09:19,5.0,1
65135,1863891,111395,2017-11-05 20:43:38,5.0,1
65350,1209297,156576,2013-01-24 20:03:29,5.0,1
65766,1830324,101903,2015-03-04 21:16:14,4.5,1
65924,1271198,179214,2020-10-30 00:08:12,3.5,1
66218,1878704,111413,2016-04-01 02:52:47,5.0,1
66360,1211536,111625,2018-03-20 11:39:58,5.0,1
66466,1836791,111480,2014-06-03 10:35:06,4.0,1
66681,1013509,101614,2018-05-12 23:53:38,5.0,1
66808,1228140,139657,2020-09-15 14:22:50,3.5,1
66903,1270308,179061,2017-09-20 22:49:47,4.75,2
67042,1293364,111415,2015-11-22 18:06:34,5.0,1
67077,1966326,114110,2021-11-27 22:19:21,5.0,1
67185,1367031,112360,2021-01-02 21:10:18,4.5,1
67703,1188234,111508,2017-01-21 22:19:05,4.5,1
67859,1303791,111395,2019-04-06 14:57:05,4.0,1
68131,1802875,155628,2016-07-18 09:56:20,4.0,1
68384,1188234,111933,2020-02-28 07:20:46,5.0,1
68785,1393775,155628,2017-01-13 22:37:07,5.0,1
69016,1629686,111570,2015-02-07 21:44:27,5.0,1
69113,1522128,113210,2019-06-25 02:20:09,4.5,1
69641,1938348,111430,2016-09-19 19:10:30,5.0,1
70064,1210669,113862,2021-10-20 11:18:06,4.5,1
70205,1390855,171059,2020-05-15 16:40:33,4.0,1
71030,1884442,101690,2014-07-13 13:31:22,1.0,1
71061,1712962,155628,2015-10-03 17:33:05,4.5,1
71395,1188234,112360,2017-12-25 14:12:14,4.5,1
71816,1059953,111412,2020-04-09 19:11:44,5.0,1
72417,1199463,171061,2015-12-21 23:43:44,4.0,1
73079,1197351,101610,2018-06-03 07:08:36,4.5,1
73341,1693254,111439,2019-09-07 08:46:59,4.0,1
73715,1797364,101614,2013-04-01 09:27:02,4.0,1
75103,1216527,111464,2014-11-11 15:57:38,5.0,1
77637,1195378,102166,2019-07-28 00:08:43,5.0,1
77787,1216527,111433,2014-12-25 11:56:11,5.0,1
78561,1278586,102251,2014-11-13 19:07:07,4.5,1
78848,1102231,107845,2020-12-13 13:50:33,3.5,1
79037,1059311,111560,2020-12-25 01:11:33,4.5,2
79246,1291925,111436,2014-07-31 02:54:44,4.0,2
79412,1228140,111403,2021-11-14 01:53:31,5.0,1
80053,1204900,111395,2015-10-28 20:42:47,5.0,1
80147,1197351,111446,2015-08-09 12:06:51,4.5,1
80308,1216527,114667,2015-11-11 16:12:01,4.0,1
81056,1629686,101744,2016-11-03 19:33:49,4.5,1
82241,1077759,111523,2021-10-05 11:33:52,5.0,1
82243,1077759,111391,2021-10-05 13:09:46,5.0,1
82585,1740265,112673,2014-06-14 08:55:39,5.0,1
83093,1780797,111414,2015-05-09 12:44:28,4.5,1
83260,1836791,101908,2014-06-26 11:02:35,4.0,1
84372,1116031,102368,2018-11-03 13:58:32,4.5,1
85351,1004768,101903,2018-08-07 15:04:13,5.0,1
86868,1211536,112253,2014-11-01 06:05:23,5.0,1
87015,1211536,113447,2014-11-08 11:20:15,5.0,2
87449,1477919,135826,2017-03-18 17:56:49,4.0,1
87958,1901559,155628,2017-01-31 21:26:19,4.5,1
88008,1797364,111412,2013-04-01 14:06:21,5.0,1
88032,2054894,136693,2013-11-22 13:34:07,5.0,2
88370,1080187,111436,2017-07-31 20:16:33,5.0,1
88537,1222394,111434,2015-07-03 06:26:38,4.0,1
89721,1188234,111412,2015-01-19 19:30:58,5.0,1
90740,1006846,111586,2015-04-10 01:31:55,4.5,1
90775,1731354,111480,2014-05-22 22:29:41,5.0,1
91059,1188234,111403,2015-01-21 10:51:14,5.0,1
91257,1291925,111947,2014-09-22 01:52:16,4.0,1
91423,1863891,111412,2017-11-05 20:39:05,5.0,1
92048,1284349,111472,2018-12-22 10:33:32,4.5,1
92079,1077451,111437,2019-05-05 16:37:22,3.0,1
92359,1819766,111442,2017-06-03 12:52:29,3.5,1
92585,1211536,112040,2015-05-23 05:09:44,5.0,3
92734,1904246,112034,2020-04-05 19:19:39,5.0,1
93225,1198445,111674,2018-12-24 10:47:44,5.0,1
93312,1797364,113980,2013-03-13 16:08:41,5.0,1
93474,1026162,111439,2016-03-05 21:40:55,4.0,1
93602,1228140,111395,2021-09-22 02:15:57,4.5,1
93979,1489418,111442,2021-04-07 22:59:04,4.5,1
94207,1904246,111410,2019-09-21 16:23:53,5.0,1
97665,1276204,155628,2019-05-16 07:09:21,4.0,1
97747,1019033,102368,2020-10-17 20:10:56,4.5,1
97912,1041120,126044,2016-10-19 16:51:15,5.0,1
98049,1042287,111417,2016-08-29 23:08:21,5.0,2
98376,1569776,179014,2019-01-06 03:10:57,5.0,1
98833,2050809,101671,2018-02-21 19:05:17,5.0,1
99224,1177315,136781,2019-11-24 13:04:16,4.5,2
99889,1170761,101679,2016-01-12 00:54:25,4.0,1
100345,1197351,111412,2018-01-01 10:00:52,5.0,1
101903,1222394,111430,2016-04-02 17:59:48,5.0,1
102279,1489418,111458,2021-06-16 21:13:14,4.5,1
102891,1069473,111391,2020-09-06 00:43:13,4.0,1
103028,1077451,111403,2019-05-05 16:34:52,5.0,1
103141,1259967,136928,2019-08-17 20:26:50,5.0,1
103733,1204900,119993,2019-11-24 07:12:06,4.0,1
104262,1638464,111589,2017-10-30 19:19:08,4.5,1
104858,1188234,111548,2014-01-17 22:07:58,5.0,1
105134,1188234,136038,2016-12-29 21:30:15,5.0,1
105139,1004768,135933,2014-02-23 00:52:45,4.5,1
105945,1067719,111432,2021-05-04 16:44:54,4.0,1
106702,1149606,107323,2020-03-11 07:47:27,4.5,1
107129,1202245,111508,2017-02-21 19:46:20,5.0,1
108345,1209297,111459,2014-03-23 17:50:27,5.0,1
108965,1059953,111479,2019-11-08 19:17:45,5.0,1
109142,1197351,111672,2018-06-03 07:06:26,4.5,1
109909,1211536,117878,2018-07-21 03:45:54,4.5,1
110026,1091788,138196,2020-06-21 17:36:12,4.75,2
110123,1211078,182294,2018-10-31 22:04:14,5.0,1
110567,1896123,111947,2015-11-21 20:04:57,4.5,1
111116,1291925,112014,2014-07-30 16:22:59,4.0,1
111262,1291925,111425,2014-07-30 08:49:20,4.0,1
111518,1293364,112511,2016-11-13 13:56:57,4.5,1
111922,1243677,111401,2014-11-30 19:57:47,5.0,1
111933,1035429,101731,2016-08-28 02:18:15,5.0,1
113790,1209297,112234,2014-01-01 21:17:14,5.0,1
114103,1819766,111410,2014-12-26 06:01:52,3.5,1
114700,1209297,112366,2014-07-24 22:13:07,5.0,1
114761,1338332,101692,2014-12-01 08:44:23,4.0,2
115009,1287462,111395,2016-01-02 14:34:09,5.0,1
115024,1230767,112692,2020-07-01 22:15:35,4.5,1
115124,1295425,162530,2020-12-29 17:27:14,3.5,1
115247,1294610,111415,2014-11-23 16:17:10,5.0,1
115501,1901559,111478,2019-05-27 08:34:12,4.0,1
116027,1681814,111415,2018-03-12 01:24:38,5.0,1
116082,1255886,111413,2020-12-25 16:53:26,4.5,1
117341,1291925,111674,2014-07-30 16:18:41,4.5,1
118008,1797364,111891,2013-03-13 15:40:28,5.0,1
118606,1211536,114062,2015-10-24 08:33:23,5.0,1
118860,1896123,155386,2020-08-28 19:04:57,4.5,1
119030,1211536,112189,2015-03-01 09:44:31,5.0,3
119297,1291925,111437,2013-12-12 01:49:17,4.0,1
119365,1197351,111414,2015-03-01 13:41:42,5.0,1
119897,1168209,155372,2018-08-29 19:36:02,5.0,1
120308,1211536,111757,2014-11-01 06:11:29,5.0,1
120483,1215732,111430,2015-12-26 07:58:33,5.0,1
120934,1137531,113013,2013-02-18 20:06:29,5.0,1
121391,1579390,111417,2017-10-07 21:32:56,3.5,1
121444,1294719,193478,2017-11-12 18:17:18,5.0,1
121530,1731354,162497,2013-05-25 01:29:21,4.5,2
121744,1196928,111412,2014-11-17 20:55:22,5.0,1
121948,1100470,101794,2020-06-15 20:31:17,4.0,1
122403,1175965,139513,2014-03-11 16:35:27,5.0,1
122596,1211536,119492,2015-03-28 13:25:28,5.0,1
123035,1151948,121757,2016-08-06 15:29:40,5.0,1
123751,1059953,116761,2019-08-08 06:01:05,4.5,1
124288,1884442,102265,2015-02-12 05:29:28,3.5,1
124322,1069473,111507,2020-03-07 06:54:58,3.0,1
124495,1119505,111449,2020-06-05 22:55:23,5.0,1
124781,1294746,111762,2018-12-26 23:48:42,4.5,1
126340,1188234,113062,2017-12-08 19:57:26,4.5,1
126399,1287462,137379,2017-11-01 04:35:09,4.5,2
127154,1740265,111552,2015-03-21 20:27:25,4.0,1
127808,1916006,111433,2015-05-01 18:43:35,3.0,1
127887,1137531,106992,2013-02-18 21:57:12,5.0,1
128206,1140294,111783,2015-03-31 03:14:27,4.0,1
129715,1197351,111467,2016-03-10 12:56:23,4.5,1
129756,1194031,111411,2020-04-16 12:33:08,5.0,1
130020,1137531,106565,2021-05-08 03:16:39,5.0,1
130316,1122922,111430,2014-02-19 15:21:41,5.0,1
130703,1366015,194574,2019-01-26 20:38:49,3.5,1
131389,1137531,113759,2013-02-19 23:05:26,5.0,1
132043,1797364,111960,2013-04-01 10:02:54,3.0,1
132301,1137531,115742,2013-02-19 19:49:27,5.0,1
132424,1205414,111422,2015-07-11 21:48:02,5.0,1
132577,1087341,174184,2018-09-04 22:33:04,4.5,1
132671,1198445,111606,2018-05-26 05:05:33,4.5,1
133050,1211536,111672,2018-04-01 05:19:00,5.0,1
133131,1154963,179303,2014-04-11 14:10:27,3.0,1
133155,1194031,111478,2020-06-17 10:27:59,5.0,1
133467,1019033,111478,2015-07-10 19:55:36,4.0,1
133711,1660687,111417,2015-06-02 18:46:16,4.5,1
134172,1209297,111449,2014-03-23 17:51:51,5.0,1
134362,1059953,117095,2019-12-29 17:43:12,4.5,1
134926,1648248,101620,2018-10-14 15:56:31,3.0,1
135292,1867712,111391,2020-01-26 16:53:27,5.0,2
135381,1019033,136864,2014-03-22 18:50:09,4.0,1
136089,1121094,102795,2015-04-19 13:59:56,5.0,1
137128,1204900,137623,2020-04-30 15:44:00,5.0,1
137150,1149606,179504,2019-08-20 21:21:30,4.5,1
137993,1579390,111512,2019-12-26 03:56:37,4.0,1
138395,1674592,111424,2016-04-30 06:44:58,2.0,1
138496,1048589,111413,2020-12-27 23:36:28,3.0,1
138501,1997177,111480,2016-10-07 19:33:46,4.5,3
139145,1295425,111593,2020-12-28 17:25:01,4.5,1
140274,1259967,179130,2019-08-17 01:29:16,5.0,1
140725,1188234,155312,2014-01-17 22:08:20,5.0,1
141115,1067719,155772,2019-06-10 13:24:31,4.5,1
142537,1681814,111432,2018-03-12 01:26:16,5.0,1
143308,1210669,111403,2021-05-20 12:40:59,4.25,2
143514,1149606,193086,2019-04-13 14:10:58,3.5,1
143867,1217855,155361,2019-07-14 21:36:00,3.0,1
144200,1215444,111425,2013-12-31 09:59:51,5.0,1
144263,1149606,111647,2021-12-14 05:25:58,5.0,1
144467,1188234,136078,2018-04-30 18:57:04,5.0,1
144510,1175965,111520,2013-08-01 18:53:49,5.0,1
144733,1997177,106565,2016-01-13 01:44:39,5.0,1
144819,1149606,111570,2020-03-11 07:30:16,5.0,1
144949,1211536,114711,2014-11-30 11:00:38,5.0,1
145175,1211536,111993,2015-12-15 14:57:03,4.5,1
145259,1443358,111442,2019-03-18 03:47:30,5.0,1
145806,1089285,111583,2019-03-17 06:51:50,5.0,1
146435,1188234,122824,2017-02-18 18:39:46,4.5,1
146498,1638464,120091,2016-01-30 22:15:17,5.0,1
146581,1284349,174296,2019-02-06 01:58:52,5.0,1
146668,1288344,137823,2018-03-11 14:13:33,3.5,1
147017,1209297,111411,2014-07-24 22:15:38,5.0,1
147044,1164982,111410,2016-11-27 02:40:57,5.0,1
147065,1600782,121812,2015-02-04 23:03:50,2.0,1
147426,1084721,180297,2015-03-01 02:06:00,5.0,1
147578,1137531,118069,2013-02-18 21:01:24,5.0,1
147787,2050809,107323,2017-12-23 18:12:52,4.5,1
148354,1966541,111442,2020-07-16 17:59:25,4.5,1
148424,1217855,155615,2019-07-15 12:19:14,3.0,1
148778,1780797,122037,2020-08-30 18:48:03,4.5,2
148848,1080355,103004,2020-08-13 16:49:24,1.0,1
148907,1269082,155443,2015-11-28 19:23:44,3.5,1
149073,1638464,111496,2018-05-21 13:16:19,4.5,1
149498,1182370,155376,2020-09-13 11:16:59,4.5,1
149635,1077451,111760,2019-05-05 16:33:56,3.5,1
149892,1149606,179174,2018-11-26 01:52:28,4.5,1
150780,1339036,112124,2015-06-10 06:59:41,4.0,1
151204,1178440,194384,2018-02-14 06:30:16,4.0,1
151766,1106146,124073,2021-08-13 11:00:44,5.0,1
151930,1071082,101614,2015-12-24 13:49:20,5.0,1
152709,1288344,135912,2018-01-05 16:02:39,4.5,1
153257,1000207,162503,2016-02-27 00:13:02,4.0,1
153269,1651763,114858,2017-01-02 14:58:05,4.5,1
153683,1180859,101614,2014-01-11 20:35:28,5.0,1
155002,1043706,174388,2021-11-19 03:47:02,5.0,1
155034,1884442,196048,2014-09-13 02:39:26,4.0,1
155083,1961438,111425,2015-04-30 23:55:17,4.0,1
155806,1209297,111676,2013-03-10 00:56:41,5.0,2
155841,1366987,185649,2020-07-01 18:04:08,3.0,1
156253,1013509,103604,2018-05-12 23:56:34,4.0,1
156531,1650224,111447,2015-06-27 17:49:47,4.0,3
156937,1057277,179097,2019-12-24 20:30:37,5.0,1
156963,1222394,119084,2019-03-04 20:07:15,4.0,1
157412,1149606,194909,2019-09-06 21:07:16,4.5,1
157615,1461135,182414,2020-11-08 01:18:46,3.0,1
157891,1291925,111395,2014-07-30 08:55:29,4.0,1
158289,1160117,111391,2015-01-18 20:46:36,4.5,4
158586,1660687,111410,2015-06-20 18:10:12,4.5,1
158651,1222394,111583,2019-03-20 16:39:47,4.5,1
160197,1102905,111415,2021-05-15 21:29:02,4.0,1
160540,1217870,114485,2017-12-05 23:24:09,1.5,1
161803,1211536,122376,2017-12-04 14:49:23,5.0,1
161825,1239692,162513,2017-12-06 23:07:05,3.5,1
161842,1228140,179014,2021-01-17 02:18:37,4.5,1
162133,1042287,111429,2020-02-13 11:02:21,5.0,2
162339,1211536,123940,2018-08-13 12:05:31,4.5,1
162492,1211536,111647,2016-12-15 22:19:17,5.0,2
162747,1212738,179036,2017-03-28 15:18:31,4.5,1
162828,1643225,156841,2018-02-04 21:33:39,3.5,1
162963,1985691,122774,2014-05-16 06:18:54,4.0,1
163512,1731354,112037,2014-07-23 23:52:59,5.0,1
163549,1865164,193983,2021-04-11 05:41:06,3.0,1
164110,1214684,112234,2016-12-28 18:05:30,4.833333333333333,3
164478,1251906,111430,2014-11-04 20:12:46,5.0,1
164643,1255886,179014,2020-12-21 20:54:34,3.5,1
165235,1145233,155303,2016-04-30 08:01:15,4.5,1
165446,1259967,103485,2018-10-09 02:30:47,3.5,1
165476,1126540,111401,2018-12-30 21:02:39,4.25,2
165634,1151948,128014,2016-08-06 15:31:50,5.0,1
166173,1395878,135907,2013-09-13 03:43:13,4.0,1
166291,1211536,118848,2016-10-11 15:03:30,3.5,1
167043,1126540,120432,2016-09-28 18:28:46,5.0,1
167138,1059953,104158,2015-02-18 20:31:09,3.5,1
168169,1059953,111403,2020-04-09 17:59:51,5.0,1
168220,1212413,136751,2015-05-04 23:54:47,3.0,1
168558,1183619,111406,2020-12-25 20:06:30,4.5,1
168706,1239692,111947,2018-11-01 00:02:31,4.0,1
168788,1222394,112189,2015-12-14 19:40:58,4.5,1
168894,1797364,135954,2013-04-01 11:50:24,4.0,1
169037,1069473,111402,2020-03-13 11:29:46,3.5,1
169787,1211536,111442,2014-11-01 06:17:17,4.5,1
170195,1019033,112360,2020-12-05 10:54:10,4.5,1
170533,1211536,123566,2017-12-31 05:30:38,5.0,1
170670,1288344,146643,2017-11-19 21:59:12,4.0,1
170717,1209297,118578,2014-07-24 22:14:46,4.0,1
171144,1211536,136192,2016-11-15 08:43:14,5.0,1
171610,1288344,137576,2018-03-07 16:36:21,3.5,1
172833,1797364,111417,2013-07-09 12:33:22,4.0,1
173380,1198445,112847,2018-05-26 05:24:47,3.5,1
173408,1284349,141455,2017-12-05 22:26:55,3.5,1
174003,1197351,104869,2016-03-10 12:36:12,4.0,1
174357,1035676,155486,2018-05-06 00:08:25,5.0,1
174535,1513061,111443,2015-06-23 11:57:25,3.0,1
175133,1284349,155292,2016-07-14 20:45:10,4.0,1
175164,1160117,179014,2015-02-27 03:33:50,5.0,1
175842,1065856,111630,2015-07-16 21:04:42,4.5,1
176529,1901559,155292,2014-12-08 06:42:18,4.0,1
177799,2050809,155391,2017-12-01 08:47:05,4.0,1
177909,1681814,111410,2018-03-12 01:28:50,4.5,1
178238,1259967,102487,2020-01-20 17:58:00,5.0,1
178575,1211536,111626,2017-05-17 13:48:11,4.5,1
178775,1364713,155566,2016-06-25 21:49:30,4.0,1
179511,1000207,156245,2019-06-11 11:20:34,5.0,1
182161,1137531,115931,2012-09-26 02:53:21,5.0,1
182237,1149606,102187,2019-04-13 23:49:28,4.0,1
182323,1001113,117149,2021-10-14 08:12:33,3.0,1
183070,1879575,111757,2015-07-06 15:36:50,3.0,1
183396,1966326,112243,2016-12-04 18:08:52,4.0,1
184013,1161194,103897,2015-08-11 01:51:28,3.0,1
184499,1152471,155425,2021-02-14 01:00:41,4.5,1
185704,1901559,155303,2016-02-23 12:40:56,4.5,1
186037,1214684,111528,2016-12-26 13:00:34,4.5,1
186358,1392940,111413,2014-08-23 18:24:12,5.0,1
186536,1741096,171166,2020-09-06 16:29:35,4.5,1
186941,1149606,112909,2019-08-20 21:39:42,4.0,1
186944,1366015,111816,2015-08-25 19:36:54,4.0,1
187135,1332315,106627,2017-03-15 13:24:05,3.5,1
187192,1119505,111512,2019-03-30 21:50:47,5.0,1
187466,1769586,102149,2017-06-05 20:33:51,3.5,1
189285,1805395,105625,2019-08-14 23:34:01,4.0,1
189670,1797364,111563,2013-05-05 14:36:19,4.0,1
191969,1021348,179268,2017-10-14 17:11:45,5.0,1
191980,1222394,111552,2013-05-10 11:06:50,4.0,1
192209,1634822,112237,2020-10-21 17:45:32,4.0,1
193739,1004768,102641,2017-05-01 00:12:49,5.0,1
194810,1884142,111531,2018-04-16 09:36:01,5.0,1
195963,1211536,112442,2014-11-22 10:07:21,4.5,1
197243,1585460,111443,2014-07-23 20:08:25,4.0,1
197965,1633434,167611,2015-01-09 01:21:10,5.0,1
199333,1188234,111402,2015-01-24 06:34:01,5.0,1
199572,1059311,193478,2020-11-19 19:06:12,4.5,2
200120,1288344,141815,2018-01-19 23:07:29,4.5,1
